name	group	rhop0	etap	etap.hat	gammap	kappa	logFCinf	R2
AT1G29465	AT1G29465	L	21.8139643317858	2.902974348918e-07	1.33078715302013e-08	-19.0053297142326	3.32696788255034e-06	-2.52550214485534e-08	0.831301240025153
AT1G29510	SAUR67	L	10.3571741772042	7.48273156559745e-08	7.22468449170884e-09	-18.8996364264243	1.80617112292721e-06	-1.37873241391297e-08	0.806431134552012
AT1G30070	AT1G30070	E	15.2269289403672	-1.40689277611867	-0.0923950444392597	4.99999718770793	-23.0987611098149	-0.894256176499895	0.937904730826384
AT1G30110	NUDT25	L	25.7224740396866	-0.057863679343851	-0.00224953786539251	-3.44833094746919	-0.562384466348128	0.0233389502312052	0.811196890467325
AT1G30280	AT1G30280	L	0.863041564431128	0.203998565278301	0.23637165773443	2.49718477600987	59.0929144336075	1.75119861059108	0.918763080431838
AT1G30282	AT1G30282	L	0.657140795506013	0.112197538582627	0.170735920444922	1.12630917588062	42.6839801112304	2.25994174877234	0.826006486654733
AT1G30320	AT1G30320	L	4.91355723058756	-0.148047807598485	-0.0301304738401879	1.25188769434087	-7.53261846004697	-1.32807556731623	0.947111721265911
AT1G30500	NFYA7	E	4.35858205825771	-0.246209862313259	-0.0564885228779375	1.72429366961524	-14.1221307194844	-2.46601493356174	0.886033538402387
AT1G32530	MIP1	L	3.23824447955532	0.117528491786824	0.0362938908809513	1.5921613643473	9.07347272023782	0.65065795252946	0.907812818605507
AT1G32540	LOL1	L	9.38738736593861	0.389052052839821	0.0414441247254231	-2.23027398581706	10.3610311813558	-0.901211674874994	0.957420825477399
AT1G33260	AT1G33260	L	2.83595740781602	0.553863514312647	0.195300364097914	3.65262357043307	48.8250910244786	1.22448049806096	0.82445384043002
AT1G33790	JAL4	L	1.87318271727354	0.0161938395948363	0.00864509342602029	-2.09618213981986	2.16127335650507	-0.156989362336504	0.837379495019593
AT1G36280	AT1G36280	L	3.4495127131931	0.188787578176641	0.0547287671834341	3.48944037711176	13.6821917958585	0.477265702785899	0.806709195732083
AT1G43700	VIP1	E	21.7439555756845	-0.706346854658814	-0.0324847451145778	1.38155549905104	-8.12118627864446	-1.27868570232885	0.800466016138254
AT1G44750	PUP11	L	7.10628817957578	0.135852486345568	0.0191172216651756	-0.643171572244531	4.77930541629391	-1.96063167828195	0.93045893711679
AT1G44760	AT1G44760	L	13.8463975579465	2.37513506513602	0.171534513233221	2.41992077238181	42.8836283083054	1.47098386759961	0.928708032510284
AT1G44835	AT1G44835	L	11.9091265264208	0.245781543584778	0.0206380831574426	1.28520769458692	5.15952078936064	0.486924639084636	0.812327243592124
AT1G45191	BGLU1	E	2.45133052802457	-0.129049326016632	-0.0526446044469686	0.901656513202881	-13.1611511117422	NA	0.857806737264986
AT1G45207	AT1G45207	L	2.81733006104182	1.62491822285726e-07	5.76758202855501e-08	-16.9641272750745	1.44189550713875e-05	-1.22624379831002e-07	0.956207728853675
AT1G48240	NPSN12	E	12.836400821308	-0.636866434208593	-0.0496140969010111	2.32114254375403	-12.4035242252528	-1.10274872965391	0.860766123763946
AT1G48745	AT1G48745	L	5.88559681222561	-0.559171767335753	-0.0950068081752111	4.99999118798847	-23.7517020438028	-0.929706519923026	0.821388085167993
AT1G49200	ATL75	L	4.75970338653424	-0.391940013356014	-0.0823454701956552	4.99999119601471	-20.5863675489138	-0.765444911257777	0.837538969745661
AT1G49510	emb1273	L	12.9344915355373	1.84952777604713e-07	1.42991919780193e-08	-17.845573687034	3.57479799450482e-06	-2.88998463968528e-08	0.846898468237349
