name	group	rhop0	etap	etap.hat	gammap	kappa	logFCinf	R2
AT1G51950	IAA18	L	15.5220039634328	-0.299852278443726	-0.0193178844142887	0.580999192100519	-4.82947110357218	-2.56691599180676	0.830013703489274
AT1G52050	JAL8	L	5.03723736269282	0.0111335663862011	0.00221025248257297	-5.82443933218479	0.552563120643241	-0.0137521489996248	0.923155338385562
AT1G52060	JAL9	L	6.73595732508782	0.0596373939573326	0.00885358844766063	-3.60565625674189	2.21339711191516	-0.0913973503072147	0.828040052019748
AT1G52070	JAL10	L	6.72731591517276	0.0418506054444653	0.00622099600675444	-4.41798506624541	1.55524900168861	-0.0517021902797929	0.866883489315747
AT1G52190	NPF1.2	L	47.8765838175091	-2.24185682920958	-0.0468257475878992	2.2215417634812	-11.7064368969748	-1.07993851366708	0.812706539446248
AT1G53233	AT1G53233	L	4.93792345615466	-0.053030411915595	-0.0107394155430857	-0.811928656815753	-2.68485388577144	0.412159429898264	0.887312772416833
AT1G53990	GLIP3	L	0.729407654901129	0.0494055065612421	0.0677337374090748	-1.60369055317566	16.9334343522687	NA	0.811501895669048
AT1G54510	NEK1	L	2.68086018471578	-0.023292667970401	-0.00868850531750893	-0.811605214976961	-2.17212632937723	0.342137535557264	0.801052096171007
AT1G55520	TBP2	E	18.3247500664175	-0.4598889948115	-0.0250966039451915	1.50409568518346	-6.27415098629787	-0.778773143017037	0.823839889275432
AT1G55630	AT1G55630	L	1.20639899920005	0.0850732413454324	0.0705183288462967	3.90400613796372	17.6295822115742	0.537620807886484	0.80726268560132
AT1G57980	PUP22	L	2.16489013430237	-0.13405790890719	-0.061923654592472	1.56304958952834	-15.480913648118	-6.7072807776314	0.887706837609722
AT1G59730	TRX7	L	1.66835584039162	0.324443021410045	0.194468717976788	1.64268047667188	48.6171794941971	1.98536374812795	0.896941251589356
AT1G59870	ABCG36	E	27.5231562660603	3.06483894359238	0.111354922886215	1.95950074433992	27.8387307215537	1.2754274480536	0.813576771242931
AT1G60590	AT1G60590	L	2.1544480775832	-0.0832097626606873	-0.0386223105242015	1.07066633804947	-9.65557763105037	-3.34855667249038	0.912745221440893
AT1G60700	AT1G60700	L	1.43388081858742	-0.0337572584735216	-0.0235425832021224	0.5382734697128	-5.88564580053059	NA	0.841257027731866
AT1G60890	PIP5K8	L	2.32143452875017	0.0104730033844547	0.00451143603437879	-3.13114640108105	1.1278590085947	-0.052925839702058	0.835342110398731
AT1G60960	IRT3	L	23.3570173377624	-1.5268431135665	-0.0653697812304989	3.01474131870152	-16.3424453076247	-1.1268466851591	0.896147620489898
AT1G63090	PP2A11	L	9.61340283353613	-0.953428057812654	-0.0991769589105996	4.68735499559285	-24.7942397276499	-1.08607895897492	0.963836366684454
AT1G63260	TET10	L	14.8487612449373	-0.851224259906219	-0.0573262810186571	4.9999898281526	-14.3315702546643	-0.4872815696695	0.803479234069444
AT1G64760	AT1G64760	L	6.43209991302262	-0.346026916729052	-0.0537968814863208	3.28770531205296	-13.4492203715802	-0.758956019665411	0.811757350524612
AT1G66080	AT1G66080	E	7.87657926716813	-0.50274778497593	-0.0638281883445938	2.53584229834941	-15.9570470861484	-1.43152121172556	0.807177606884266
AT1G66140	ZFP4	L	8.11766475052573	-0.0118999477412244	-0.00146593239643874	-4.44686474910749	-0.366483099109684	0.0118410738968551	0.869112932525114
AT1G66180	AT1G66180	L	37.8141762619223	-3.48398847984552	-0.0921344539072714	4.28389078265279	-23.0336134768178	-1.11303555621285	0.828230650138174
AT1G66940	AT1G66940	L	27.1698799606515	-0.270879240294852	-0.00996983574042839	-0.575869559333987	-2.4924589351071	0.518853937391274	0.873344519967532
AT1G67550	URE	E	1.63320228326711	0.0911924762874623	0.0558366083747066	1.41471217484261	13.9591520936767	0.990383638108848	0.883150018871242
AT1G68130	IDD14	L	10.0477354556084	-0.459350863885437	-0.0457168548987861	4.99999258334282	-11.4292137246965	-0.374420173034851	0.889125132703115
AT1G68330	AT1G68330	E	2.72154470826644	-0.101743972366012	-0.0373846411771134	-0.0938814023116943	-9.34616029427834	3.45355498945136	0.802523290299666
AT1G68580	AT1G68580	L	8.18187056143944	-0.0392667780663854	-0.00479924215025435	-1.36758576448492	-1.19981053756359	0.121323161958131	0.848156644869551
AT1G68780	AT1G68780	L	2.91633057387346	-0.199917490902714	-0.0685510389987046	3.89856312816272	-17.1377597496761	-0.835449759786624	0.848810389438908
AT1G69760	AT1G69760	L	20.3888162032006	-2.04804101857784	-0.100449236393447	4.99999184405871	-25.1123090983618	-1.00649808722403	0.831216765472035
AT1G70090	GATL9	L	11.509261521792	-0.551662165183352	-0.0479320210196649	1.50552216601279	-11.9830052549162	-2.29291220183345	0.950932944979665
AT1G70210	CYCD1-1	E	5.96324457097746	-0.283545871291194	-0.0475489254073503	0.692064455841468	-11.8872313518376	NA	0.823024033524928
AT1G70230	AXY4	L	12.248830445952	-0.392357209298278	-0.0320322181803035	2.59564055758449	-8.00805454507587	-0.532239308424494	0.849495990573593
AT1G70560	TAA1	L	8.54958550698303	-0.0981845629259931	-0.0114841313471629	-1.24965438620279	-2.87103283679071	0.298360538025104	0.932125560308472
AT1G70985	AT1G70985	L	44.190150598339	-6.29955213217636	-0.142555570571266	4.9999951576453	-35.6388926428164	-1.79976456537122	0.832354451353808
AT1G71015	AT1G71015	L	1.01983575555549	0.0138163117761763	0.0135475851880196	-2.66545785217266	3.3868962970049	-0.196055863506679	0.802516990855051
AT1G71970	AT1G71970	L	17.2077266492944	-0.725475912465157	-0.042159892892935	1.81367587426893	-10.5399732232338	-1.25545565668823	0.815360745016799
AT1G72010	TCP22	L	15.6330453082156	-0.397206830317063	-0.0254081544885128	0.217833197166334	-6.35203862212821	NA	0.967813785233195
AT1G72430	SAUR78	L	103.314489783019	-8.70924728348727	-0.0842984106273806	3.97099676389577	-21.0746026568451	-1.09145810997712	0.824482099314177
AT1G72450	TIFY11B	L	17.9746870214986	-0.819876518471791	-0.045612839739083	1.12774157879216	-11.4032099347707	NA	0.913260887016278
AT1G73210	AT1G73210	L	1.44202736534634	0.0461913819099077	0.0320322505799422	-1.40940614127977	8.00806264498554	-1.21152145865563	0.865603445938379
AT1G73500	MKK9	L	9.40914402305704	-1.02785446908299	-0.109239954937903	3.96017312676981	-27.3099887344757	-1.68787404873197	0.874394111999937
AT1G74300	AT1G74300	E	1.37674839800339	0.134370709803982	0.097600048054424	0.700825047560426	24.400012013606	2.1640178920008	0.826699323863541
AT1G74450	AT1G74450	L	5.50627823570324	-0.132160396414193	-0.0240017650320051	0.420450622030543	-6.00044125800127	NA	0.937556795444879
AT1G75166	AT1G75166	L	-0.0381851925965364	1368.64703320458	-35842.3498780185	-3.92364245338695	-8960587.46950461	17.8010465320557	0.879349365498837
AT1G75240	ZHD5	L	14.3486376311097	-0.6283605613918	-0.0437923500158255	4.25266645543418	-10.9480875039564	-0.429421542177375	0.859121937780096
AT1G76360	AT1G76360	L	5.46412350529659	-0.266425540420714	-0.0487590626680486	1.81192391682449	-12.1897656670122	-1.61154646388717	0.820770054634345
AT1G76510	ARID5	L	4.94062492283286	-0.0169489065150848	-0.00343051876631158	-2.14378107975812	-0.857629691577894	0.0565911160341712	0.81759603758781
AT1G76800	AT1G76800	L	2.59931954113135	0.316859181880483	0.121900819374662	2.79104067212527	30.4752048436656	1.06480972991544	0.808853094492374
AT1G77630	LYM3	L	8.64204509634528	-0.448266537872546	-0.0518704233633447	4.36537984255402	-12.9676058408362	-0.50851753849783	0.843440920996729
AT1G77850	ARF17	E	1.76317134332284	0.0996489437926813	0.0565168803191214	2.05151848788675	14.1292200797804	0.75593022159989	0.835864600448774
AT1G77990	SULTR2%3B2	L	2.50581503599411	-0.0101225659305295	-0.0040396301343581	-2.79495692652254	-1.00990753358953	0.0512094883056429	0.880132508888178
AT1G78150	AT1G78150	E	51.3882091296554	-1.36303988933651	-0.0265243703258364	0.354718311659157	-6.63109258145911	NA	0.800937935607489
AT1G78170	AT1G78170	L	17.7996548647771	-1.75079993817518	-0.098361454279642	4.99999546183771	-24.5903635699105	-0.976553629149445	0.871475030910811
AT1G78240	QUA2	L	13.1710574914309	-0.707170434300279	-0.0536912419340943	4.18917328437878	-13.4228104835236	-0.557277678758817	0.833770110477655
AT1G79410	OCT5	E	1.41576298485755	0.10808385977805	0.0763431880435304	1.11037272795523	19.0857970108826	1.44300398465568	0.858807264095905
AT2G01180	LPP1	L	6.90137144134716	-0.282218312177104	-0.0408930767711316	1.88100457627973	-10.2232691927829	-1.13131480068159	0.805408137744744
AT2G01630	AT2G01630	L	7.22756808140141	-0.065577818854343	-0.00907328967583072	-0.824545357337965	-2.26832241895768	0.350610140097368	0.851152306263034
AT2G02070	IDD5	L	16.1726383651872	-0.481504710670779	-0.029772798958224	1.09438218640991	-7.443199739556	-1.64443340910659	0.926647221916253
AT2G02080	IDD4	L	7.37821810826805	-0.00148663094138059	-0.000201489156265883	-6.78955409784925	-0.0503722890664708	0.00106995107448867	0.875643809605007
AT2G02090	ETL1	L	4.22546288045599	-0.07936357003228	-0.0187822191976552	0.468817301734895	-4.6955547994138	NA	0.842991688951994
AT2G02450	ANAC034	L	6.58914846351898	-0.301538089832794	-0.045762831343423	1.14928069544421	-11.4407078358557	-7.7852565182283	0.844423447532992
AT2G02810	UTR1	L	9.04095393774977	-0.798610202252713	-0.0883325153243156	4.99999293530664	-22.0831288310789	-0.8407924492669	0.885476782842025
AT2G02910	AT2G02910	L	5.1473983243441	-0.0475248718487449	-0.00923279467687217	-0.344232727886915	-2.30819866921804	0.740309644266708	0.945574666452735
AT2G04430	NUDT5	L	1.63263242960064	0.298490355381125	0.182827653040152	4.99999778904275	45.706913260038	0.93669534938774	0.853416390744518
AT2G10410	SADHU1-1	E	75.4142671400669	4.68937264935272	0.0621815052666778	0.478931944358058	15.5453763166695	2.08605083548144	0.886035812769016
AT2G15370	FUT5	L	1.13874765179322	0.0085073869267518	0.00747082719631078	-3.09772502745365	1.8677067990777	-0.0897168737227208	0.804310327147138
AT2G16400	BLH7	L	8.80867359806262	-0.0652373234771202	-0.00740603255993825	-1.47066220739268	-1.85150813998456	0.171073853507666	0.803830870711495
AT2G16720	MYB7	L	7.48277737579408	1.01189432918608	0.13522977877966	1.28817651763679	33.8074446949149	1.85775887566986	0.905611845719793
AT2G16980	AT2G16980	L	1.8820061809345	0.0104037144844566	0.00552799166647302	-3.18415382511484	1.38199791661825	-0.0640158632952162	0.895589447801886
AT2G18510	emb2444	L	18.3000698925411	-0.129340863912105	-0.00706777977743259	-1.26331813181173	-1.76694494435815	0.188863473676762	0.872609029077571
AT2G19870	AT2G19870	L	9.99061228439959	-0.00930588822951856	-0.000931463254164089	-4.31418906939542	-0.232865813541022	0.00776625485474837	0.826271556560488
AT2G20630	PPC3-1.2	L	39.9264247087593	0.324621191077093	0.00813048484669043	-1.82249128650119	2.03262121167261	-0.170604735906396	0.920060786160575
AT2G21880	RABG2	L	4.53067713948704	8.14958999496032e-08	1.7987576126166e-08	-17.9098401047251	4.4968940315415e-06	-3.6223923546577e-08	0.813068435314412
AT2G22190	TPPE	L	3.62190022335794	-0.00757062684724957	-0.00209023616896621	-3.79127188437218	-0.522559042241554	0.0197491785983296	0.917513978628401
AT2G22430	ATHB-6	L	68.3068643228148	4.3100543000307	0.0630984066207694	2.54371017240439	15.7746016551924	0.696119794053224	0.887205347804201
AT2G22660	GRDP1	L	16.1399688660976	0.0480537929914582	0.00297731633748046	-3.11786776026783	0.744329084370114	-0.034859255939706	0.813003609599002
AT2G22910	NAGS1	L	4.88117653857602	-0.02761849379031	-0.00565816326699936	-1.88270966328555	-1.41454081674984	0.104515465741644	0.842454725116713
AT2G23790	AT2G23790	L	7.75606424360256	-0.478548120117265	-0.0616998654326498	4.99999853792433	-15.4249663581625	-0.532197627962038	0.926627154183507
AT2G25110	SDF2	L	52.7254827411943	-2.37021949018302	-0.0449539647046451	3.58791897624683	-11.2384911761613	-0.542104152801492	0.819326136357388
AT2G26190	AT2G26190	L	7.84843122771773	-0.294652850859368	-0.0375428977218739	2.0339786018094	-9.38572443046848	-0.892838604755676	0.837679844246884
AT2G26980	CIPK3	L	26.1934265323764	0.0857037086065502	0.00327195483571484	-4.12031466077519	0.81798870892871	-0.0289293374496561	0.837981411500987
AT2G27260	AT2G27260	E	12.9873589911075	-0.414740125346209	-0.0319341388522626	0.070866109702963	-7.98353471306565	NA	0.819404419884731
AT2G27500	AT2G27500	L	11.4944480847396	-0.979213348549033	-0.0851901145083314	4.99998580732636	-21.2975286270829	-0.800756170712567	0.812140385912958
AT2G28080	UGT86A2	L	11.6031670325424	-0.449417671007043	-0.0387323279710271	2.58049207317631	-9.68308199275677	-0.67862990242612	0.863599066375261
AT2G28510	DOF2.1	L	11.9860430661614	-0.368597901179249	-0.0307522590353326	2.01440199798311	-7.68806475883314	-0.693515956037851	0.847138319516279
AT2G28930	APK1B	L	9.32402007518007	-0.218828608305732	-0.0234693411791594	0.0501175057147744	-5.86733529478984	NA	0.929876734967063
AT2G30280	RDM4	L	8.75924758883364	-0.365023662721136	-0.0416729472502263	4.00199413988825	-10.4182368125566	-0.435038800226132	0.835533591600818
AT2G30990	AT2G30990	L	6.77203482572701	-0.135779057224287	-0.0200499644078116	0.210462503512057	-5.01249110195291	NA	0.863698324702217
AT2G31070	TCP10	L	4.7100295320945	-0.057124704976084	-0.0121283114228546	-0.830030195037564	-3.03207785571364	0.449215134505774	0.832840695285645
AT2G31141	AT2G31141	L	0.956936242138814	0.00413779975730202	0.00432400778138967	-4.87367381298763	1.08100194534742	-0.0323598194154149	0.875615949335852
AT2G31170	SYCO ARATH	L	6.45847849422522	-0.101965478764153	-0.0157878483075115	1.24060024717573	-3.94696207687788	-0.552472401023156	0.982135775767481
AT2G33330	CRRSP11	L	12.5375989423299	-0.229698075881124	-0.0183207388382483	0.127925421945021	-4.58018470956207	NA	0.84748272796241
AT2G34340	AT2G34340	L	4.28458097774382	0.728971626039537	0.170138370549224	0.0276647112014592	42.5345926373061	7.27379894097943	0.975614442632912
AT2G35020	GLCNAC1PUT2	L	11.9226124088823	2.31914060122189e-07	1.94516144758186e-08	-17.2558053131962	4.86290361895466e-06	-4.06569668521255e-08	0.837475238045729
AT2G35290	SAUR79	L	8.00513180723491	-0.883847761332975	-0.110410144719187	3.72862957153381	-27.6025361797968	-1.94500631640174	0.892458521695113
AT2G36250	FTSZ2-1	L	20.570708222956	-0.167036758609129	-0.00812012677437737	-0.743319520350341	-2.03003169359434	0.348349721623154	0.909695220195054
AT2G36910	ABCB1	L	9.74090944221886	0.17518012390666	0.0179839598084546	-0.821159957238439	4.49598995211365	-1.14406434484018	0.835832866483651
AT2G39360	AT2G39360	L	2.22295985716236	-0.0199971387179173	-0.00899572642010909	-1.08487846843047	-2.24893160502727	0.27178184977911	0.802379089454672
AT2G39705	RTFL8	L	18.8388571486407	0.0817359080266852	0.00433868718159387	-3.50520405876748	1.08467179539847	-0.0453489671979705	0.858998635474819
AT2G40000	HSPRO2	L	8.2868035954462	-1.01061235529998	-0.121954423519261	4.99999565023966	-30.4886058798153	-1.35761319158974	0.826756411555702
AT2G40270	AT2G40270	L	6.46749115204302	-0.389476008478819	-0.0602205707472499	2.60197192410279	-15.0551426868125	-1.24675529810072	0.850030135996052
AT2G40316	AT2G40316	L	10.9622952531216	-0.156146919467123	-0.0142439987120999	0.339472512628954	-3.56099967802499	NA	0.899050265868101
AT2G40330	PYL6	L	27.6370298478781	-2.42780434098263	-0.087846065743893	4.18673068707161	-21.9615164359733	-1.07263595896221	0.91193014027772
AT2G40435	AT2G40435	L	3.18855926110545	-0.0533442050759839	-0.0167298772604558	-0.921308004098099	-4.18246931511396	0.539998295831381	0.889765185651377
AT2G41890	SD31	L	2.33825360212822	-0.052025648386314	-0.0222497886195755	-0.244961945323611	-5.56244715489388	1.70961677009921	0.876159565608705
AT2G41940	ZFP8	L	25.5182734304095	-1.4605822083527	-0.0572367175363894	2.2008445502791	-14.3091793840973	-1.51526440643951	0.875109111599333
AT2G42450	AT2G42450	L	1.70509817452133	-0.0623172443919269	-0.0365475990316049	2.10589023565974	-9.13689975790121	-0.820803648506062	0.849327238289833
AT2G42760	AT2G42760	L	5.43805791345175	-0.508122365312945	-0.0934382041162229	4.99999565613799	-23.3595510290557	-0.908310797579234	0.952554965495744
AT2G43120	AT2G43120	L	6.37354531605509	0.196241091525312	0.0307899421427156	-0.889556096852928	7.6974855356789	-2.89236684155481	0.89808867878564
AT2G43630	AT2G43630	L	45.6611475078193	-2.9664180225647	-0.0649659105053528	4.99999341777264	-16.2414776263382	-0.566677250633007	0.82574785617774
AT2G44080	ARL	L	34.8557511126098	-2.7612182405544	-0.079218440355327	3.13059608361441	-19.8046100888317	-1.44463407597641	0.844058460989386
AT2G44130	KMD3	L	10.8843831454216	0.986245333367039	0.0906110452186618	-1.15048744678863	22.6527613046654	NA	0.860172099764211
AT2G44580	AT2G44580	E	4.94043101391663	-0.15086484873958	-0.0305367787374443	1.85226667284325	-7.63419468436108	-0.766490301964934	0.80395225896437
